Product_code	Main_category	Sub_category	Product_name	Specifications	Image_path	INR	GBP	CAD	Euro	Date	Company	Product_price	Profit%	Selling price	Folder_path	Image_name	number
SR041	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR041-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR042	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR042-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR043	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR043-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR044	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR044-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR045	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR045-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR046	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR046-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR047	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR047-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR048	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR048-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR049	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR049-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR050	Saree	Bridal Rapier Fancy Light Weight Silk Sarees	SR050-Bridal Rapier Fancy Light Weight Silk Sarees	"Samuthrika/vasthrakala style wedding type

?Bridal silk material (type of pure silk) 

?Weaving  360 speed RPM   99% Genuine Quality

?Full Body Real 3D Embossed Rich Design

?Rich pallu with contrast blouse

?Rose gold  jari type Woven with Matching 110 karizma"		2273.25	21.04861111	37.8875	22.7325	06-Aug-25	PMTEX	1299	75%	2273.25			
SR051	Saree	Poondhamil Sarees 550 series	SR051-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/001_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	001
SR052	Saree	Poondhamil Sarees 550 series	SR052-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/002_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	002
SR053	Saree	Poondhamil Sarees 550 series	SR053-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/003_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	003
SR054	Saree	Poondhamil Sarees 550 series	SR054-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/004_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	004
SR055	Saree	Poondhamil Sarees 550 series	SR055-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/005_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	005
SR056	Saree	Poondhamil Sarees 550 series	SR056-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/006_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	006
SR057	Saree	Poondhamil Sarees 550 series	SR057-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/007_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	007
SR058	Saree	Poondhamil Sarees 550 series	SR058-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/008_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	008
SR059	Saree	Poondhamil Sarees 550 series	SR059-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/009_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	009
SR060	Saree	Poondhamil Sarees 550 series	SR060-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/010_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	010
SR061	Saree	Poondhamil Sarees 550 series	SR061-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/011_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	011
SR062	Saree	Poondhamil Sarees 550 series	SR062-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/012_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	012
SR063	Saree	Poondhamil Sarees 550 series	SR063-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/013_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	013
SR064	Saree	Poondhamil Sarees 550 series	SR064-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/014_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	014
SR065	Saree	Poondhamil Sarees 550 series	SR065-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/015_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	015
SR066	Saree	Poondhamil Sarees 550 series	SR066-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/016_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	016
SR067	Saree	Poondhamil Sarees 550 series	SR067-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/017_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	017
SR068	Saree	Poondhamil Sarees 550 series	SR068-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/018_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	018
SR069	Saree	Poondhamil Sarees 550 series	SR069-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/019_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	019
SR070	Saree	Poondhamil Sarees 550 series	SR070-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/020_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	020
SR071	Saree	Poondhamil Sarees 550 series	SR071-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/021_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	021
SR072	Saree	Poondhamil Sarees 550 series	SR072-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/022_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	022
SR073	Saree	Poondhamil Sarees 550 series	SR073-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/023_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	023
SR074	Saree	Poondhamil Sarees 550 series	SR074-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/024_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	024
SR075	Saree	Poondhamil Sarees 550 series	SR075-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/025_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	025
SR076	Saree	Poondhamil Sarees 550 series	SR076-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/026_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	026
SR077	Saree	Poondhamil Sarees 550 series	SR077-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/027_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	027
SR078	Saree	Poondhamil Sarees 550 series	SR078-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/028_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	028
SR079	Saree	Poondhamil Sarees 550 series	SR079-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/029_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	029
SR080	Saree	Poondhamil Sarees 550 series	SR080-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/030_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	030
SR081	Saree	Poondhamil Sarees 550 series	SR081-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/031_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	031
SR082	Saree	Poondhamil Sarees 550 series	SR082-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/032_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	032
SR083	Saree	Poondhamil Sarees 550 series	SR083-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/033_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	033
SR084	Saree	Poondhamil Sarees 550 series	SR084-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/034_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	034
SR085	Saree	Poondhamil Sarees 550 series	SR085-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/035_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	035
SR086	Saree	Poondhamil Sarees 550 series	SR086-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/036_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	036
SR087	Saree	Poondhamil Sarees 550 series	SR087-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/037_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	037
SR088	Saree	Poondhamil Sarees 550 series	SR088-Poondhamil Sarees 550 series	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/038_poondhamilsarees_550series.jpeg	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series.jpeg	038
